2021/11/13,  09:28:08, 31.9, 34.3
2021/11/13,  09:28:09, 31.8, 34.4
2021/11/13,  09:28:10, 31.9, 34.3
2021/11/13,  09:28:11, 32.0, 34.3
2021/11/13,  09:28:12, 31.9, 34.3
2021/11/13,  09:28:13, 31.9, 34.4
2021/11/13,  09:28:14, 31.9, 34.4
2021/11/13,  09:28:15, 31.9, 34.5
2021/11/13,  09:28:16, 31.9, 34.2
2021/11/13,  09:28:17, 31.9, 34.3
2021/11/13,  09:28:18, 31.9, 34.3
2021/11/13,  09:28:19, 31.8, 33.8
2021/11/13,  09:28:20, 31.8, 34.3
2021/11/13,  09:28:21, 31.8, 34.2
2021/11/13,  09:28:22, 31.9, 35.6
2021/11/13,  09:28:23, 31.9, 34.3
2021/11/13,  09:28:24, 31.9, 34.3
2021/11/13,  09:28:25, 31.9, 34.1
2021/11/13,  09:28:26, 31.9, 34.4
2021/11/13,  09:28:27, 32.0, 34.2
2021/11/13,  09:28:28, 32.0, 34.6
2021/11/13,  09:28:29, 31.9, 34.3
2021/11/13,  09:28:30, 31.9, 34.2
2021/11/13,  09:28:31, 32.0, 34.3
2021/11/13,  09:28:32, 32.0, 34.4
2021/11/13,  09:28:33, 32.0, 34.3
2021/11/13,  09:28:34, 32.0, 34.3
2021/11/13,  09:28:35, 32.0, 34.0
2021/11/13,  09:28:36, 32.0, 34.3
2021/11/13,  09:28:37, 32.1, 34.2
2021/11/13,  09:28:38, 32.0, 34.2
2021/11/13,  09:28:39, 32.1, 34.4
2021/11/13,  09:28:40, 32.1, 34.6
2021/11/13,  09:28:41, 32.0, 34.3
2021/11/13,  09:28:42, 32.1, 34.4
2021/11/13,  09:28:43, 32.0, 34.4
2021/11/13,  09:28:44, 32.1, 34.3
2021/11/13,  09:28:45, 32.0, 34.3
2021/11/13,  09:28:46, 32.1, 34.1
2021/11/13,  09:28:47, 32.1, 34.2
2021/11/13,  09:28:48, 32.1, 34.4
2021/11/13,  09:28:49, 32.1, 34.4
2021/11/13,  09:28:50, 32.1, 34.1
2021/11/13,  09:28:51, 32.1, 34.3
2021/11/13,  09:28:52, 32.0, 34.4
2021/11/13,  09:28:53, 32.1, 34.3
2021/11/13,  09:28:54, 32.1, 33.8
2021/11/13,  09:28:55, 32.2, 33.0
2021/11/13,  09:28:56, 32.0, 34.1
2021/11/13,  09:28:57, 32.1, 34.2
2021/11/13,  09:28:58, 32.1, 34.2
2021/11/13,  09:28:59, 32.2, 33.9
2021/11/13,  09:29:00, 32.1, 34.1
2021/11/13,  09:29:01, 32.2, 34.3
2021/11/13,  09:29:02, 32.2, 34.2
2021/11/13,  09:29:03, 32.2, 33.8
2021/11/13,  09:29:04, 32.1, 34.2
2021/11/13,  09:29:05, 32.2, 34.1
2021/11/13,  09:29:06, 32.3, 34.0
2021/11/13,  09:29:07, 32.2, 34.2
2021/11/13,  09:29:08, 32.2, 34.0
2021/11/13,  09:29:09, 32.2, 34.1
2021/11/13,  09:29:10, 32.2, 34.4
2021/11/13,  09:29:11, 32.2, 34.4
2021/11/13,  09:29:12, 32.2, 33.9
2021/11/13,  09:29:13, 32.2, 34.0
2021/11/13,  09:29:14, 32.2, 34.0
2021/11/13,  09:29:15, 32.3, 34.5
2021/11/13,  09:29:16, 32.3, 33.8
2021/11/13,  09:29:17, 32.3, 34.2
2021/11/13,  09:29:18, 32.4, 34.2
2021/11/13,  09:29:19, 32.3, 34.1
2021/11/13,  09:29:20, 32.2, 34.2
2021/11/13,  09:29:21, 32.2, 34.0
2021/11/13,  09:29:22, 32.2, 33.9
2021/11/13,  09:29:23, 32.2, 34.1
2021/11/13,  09:29:24, 32.3, 33.8
2021/11/13,  09:29:25, 32.3, 33.8
2021/11/13,  09:29:26, 32.3, 34.4
2021/11/13,  09:29:27, 32.2, 33.9
2021/11/13,  09:29:28, 32.2, 33.9
2021/11/13,  09:29:29, 32.3, 33.9
2021/11/13,  09:29:30, 32.2, 34.2
2021/11/13,  09:29:31, 32.2, 34.0
2021/11/13,  09:29:32, 32.2, 34.1
2021/11/13,  09:29:33, 32.3, 34.3
2021/11/13,  09:29:34, 32.3, 34.1
2021/11/13,  09:29:35, 32.2, 34.0
2021/11/13,  09:29:36, 32.2, 34.2
2021/11/13,  09:29:37, 32.3, 34.2
2021/11/13,  09:29:38, 32.2, 34.0
2021/11/13,  09:29:39, 32.2, 33.9
2021/11/13,  09:29:40, 32.2, 34.3
2021/11/13,  09:29:41, 32.2, 34.0
2021/11/13,  09:29:42, 32.2, 34.0
2021/11/13,  09:29:43, 32.3, 34.1
2021/11/13,  09:29:44, 32.3, 34.0
2021/11/13,  09:29:45, 32.2, 33.9
2021/11/13,  09:29:46, 32.4, 34.0
2021/11/13,  09:29:47, 32.3, 34.0
2021/11/13,  09:29:48, 32.3, 34.2
2021/11/13,  09:29:49, 32.2, 34.0
2021/11/13,  09:29:50, 32.2, 33.8
2021/11/13,  09:29:51, 32.2, 34.4
2021/11/13,  09:29:52, 32.2, 34.1
2021/11/13,  09:29:53, 32.2, 33.9
2021/11/13,  09:29:54, 32.3, 33.8
2021/11/13,  09:29:55, 32.3, 33.9
2021/11/13,  09:29:56, 32.4, 34.0
2021/11/13,  09:29:57, 32.2, 33.7
2021/11/13,  09:29:58, 32.2, 34.0
2021/11/13,  09:29:59, 32.2, 34.1
2021/11/13,  09:30:00, 32.2, 34.0
2021/11/13,  09:30:02, 32.3, 33.9
2021/11/13,  09:30:03, 32.3, 34.1
2021/11/13,  09:30:04, 32.3, 34.0
2021/11/13,  09:30:05, 32.4, 34.4
2021/11/13,  09:30:06, 32.4, 34.1
2021/11/13,  09:30:07, 32.4, 33.5
2021/11/13,  09:30:08, 32.4, 34.4
2021/11/13,  09:30:09, 32.3, 34.0
2021/11/13,  09:30:10, 32.3, 34.0
2021/11/13,  09:30:11, 32.3, 33.8
2021/11/13,  09:30:12, 32.3, 34.0
2021/11/13,  09:30:13, 32.2, 34.2
2021/11/13,  09:30:14, 32.3, 34.0
2021/11/13,  09:30:15, 32.3, 34.1
2021/11/13,  09:30:16, 32.4, 33.9
2021/11/13,  09:30:17, 32.4, 34.1
2021/11/13,  09:30:18, 32.4, 33.7
2021/11/13,  09:30:19, 32.4, 33.9
2021/11/13,  09:30:20, 32.3, 34.1
2021/11/13,  09:30:21, 32.5, 34.0
2021/11/13,  09:30:22, 32.5, 33.8
2021/11/13,  09:30:23, 32.4, 34.1
2021/11/13,  09:30:24, 32.4, 34.0
2021/11/13,  09:30:25, 32.6, 33.8
2021/11/13,  09:30:26, 32.4, 34.2
2021/11/13,  09:30:27, 32.4, 34.0
2021/11/13,  09:30:28, 32.5, 33.8
2021/11/13,  09:30:29, 32.5, 34.2
2021/11/13,  09:30:30, 32.4, 33.7
2021/11/13,  09:30:31, 32.4, 34.0
2021/11/13,  09:30:32, 32.6, 34.1
2021/11/13,  09:30:33, 32.5, 34.0
2021/11/13,  09:30:34, 32.5, 33.8
2021/11/13,  09:30:35, 32.5, 34.0
2021/11/13,  09:30:36, 32.4, 34.3
2021/11/13,  09:30:37, 32.5, 34.0
2021/11/13,  09:30:38, 32.4, 33.9
2021/11/13,  09:30:39, 32.5, 33.9
2021/11/13,  09:30:40, 32.5, 34.1
2021/11/13,  09:30:41, 32.5, 33.9
2021/11/13,  09:30:42, 32.5, 33.7
2021/11/13,  09:30:43, 32.4, 33.8
2021/11/13,  09:30:44, 32.5, 33.9
2021/11/13,  09:30:45, 32.5, 34.2
2021/11/13,  09:30:46, 32.5, 33.8
2021/11/13,  09:30:47, 32.5, 35.8
2021/11/13,  09:30:48, 32.5, 34.0
2021/11/13,  09:30:49, 32.5, 34.1
2021/11/13,  09:30:50, 32.5, 33.7
2021/11/13,  09:30:51, 32.5, 33.7
2021/11/13,  09:30:52, 32.5, 33.7
2021/11/13,  09:30:53, 32.5, 34.1
2021/11/13,  09:30:54, 32.5, 34.0
2021/11/13,  09:30:55, 32.4, 33.8
2021/11/13,  09:30:56, 32.5, 34.2
2021/11/13,  09:30:57, 32.5, 33.8
2021/11/13,  09:30:58, 32.5, 34.0
2021/11/13,  09:30:59, 32.4, 34.0
2021/11/13,  09:31:00, 32.5, 33.9
2021/11/13,  09:31:01, 32.4, 34.1
2021/11/13,  09:31:02, 32.4, 33.9
2021/11/13,  09:31:03, 32.5, 34.0
2021/11/13,  09:31:04, 32.4, 33.8
2021/11/13,  09:31:05, 32.5, 33.9
2021/11/13,  09:31:06, 32.5, 33.8
2021/11/13,  09:31:07, 32.5, 33.5
2021/11/13,  09:31:08, 32.6, 33.7
2021/11/13,  09:31:09, 32.5, 33.7
2021/11/13,  09:31:10, 32.6, 33.8
2021/11/13,  09:31:11, 32.5, 33.8
2021/11/13,  09:31:12, 32.5, 33.8
2021/11/13,  09:31:13, 32.3, 33.8
2021/11/13,  09:31:14, 32.5, 34.2
2021/11/13,  09:31:15, 32.4, 33.9
2021/11/13,  09:31:16, 32.5, 33.7
2021/11/13,  09:31:17, 32.4, 33.4
2021/11/13,  09:31:18, 32.4, 29.8
2021/11/13,  09:31:19, 32.5, 33.9
2021/11/13,  09:31:20, 32.6, 33.7
2021/11/13,  09:31:21, 32.6, 33.8
2021/11/13,  09:31:22, 32.5, 33.7
2021/11/13,  09:31:23, 32.5, 34.0
2021/11/13,  09:31:24, 32.5, 34.0
2021/11/13,  09:31:25, 32.6, 33.7
2021/11/13,  09:31:26, 32.6, 33.7
2021/11/13,  09:31:27, 32.6, 34.1
2021/11/13,  09:31:28, 32.6, 33.9
2021/11/13,  09:31:29, 32.6, 34.1
2021/11/13,  09:31:30, 32.6, 34.1
2021/11/13,  09:31:31, 32.6, 33.8
2021/11/13,  09:31:32, 32.5, 34.2
2021/11/13,  09:31:33, 32.6, 34.0
2021/11/13,  09:31:34, 32.6, 33.8
2021/11/13,  09:31:35, 32.5, 34.0
2021/11/13,  09:31:36, 32.6, 34.2
2021/11/13,  09:31:37, 32.5, 33.8
2021/11/13,  09:31:38, 32.6, 33.8
2021/11/13,  09:31:39, 32.6, 33.9
2021/11/13,  09:31:40, 32.5, 33.5
2021/11/13,  09:31:41, 32.6, 33.7
2021/11/13,  09:31:42, 32.6, 33.8
2021/11/13,  09:31:43, 32.6, 33.7
2021/11/13,  09:31:44, 32.5, 33.6
2021/11/13,  09:31:45, 32.6, 33.8
2021/11/13,  09:31:46, 32.6, 31.6
2021/11/13,  09:31:47, 32.6, 33.7
2021/11/13,  09:31:48, 32.6, 33.6
2021/11/13,  09:31:49, 32.7, 34.0
2021/11/13,  09:31:50, 32.6, 33.8
2021/11/13,  09:31:51, 32.5, 33.8
2021/11/13,  09:31:52, 32.6, 33.8
2021/11/13,  09:31:53, 32.6, 33.4
2021/11/13,  09:31:54, 32.6, 33.9
2021/11/13,  09:31:55, 32.6, 33.7
2021/11/13,  09:31:56, 32.6, 34.1
2021/11/13,  09:31:57, 32.6, 33.7
2021/11/13,  09:31:58, 32.6, 33.7
2021/11/13,  09:31:59, 32.7, 33.6
2021/11/13,  09:32:00, 32.6, 33.8
2021/11/13,  09:32:01, 32.6, 34.0
2021/11/13,  09:32:02, 32.8, 33.9
2021/11/13,  09:32:03, 32.8, 33.6
2021/11/13,  09:32:04, 32.6, 33.7
2021/11/13,  09:32:05, 32.7, 33.6
2021/11/13,  09:32:06, 32.6, 33.8
2021/11/13,  09:32:07, 32.6, 34.1
2021/11/13,  09:32:08, 32.7, 34.1
2021/11/13,  09:32:09, 32.6, 33.7
2021/11/13,  09:32:10, 32.6, 33.7
2021/11/13,  09:32:11, 32.7, 33.9
2021/11/13,  09:32:12, 32.7, 33.7
2021/11/13,  09:32:13, 32.6, 33.9
2021/11/13,  09:32:14, 32.6, 33.6
2021/11/13,  09:32:15, 32.7, 33.8
2021/11/13,  09:32:16, 32.6, 33.5
2021/11/13,  09:32:17, 32.8, 36.8
2021/11/13,  09:32:18, 32.6, 33.9
2021/11/13,  09:32:19, 32.6, 33.9
2021/11/13,  09:32:20, 32.7, 33.6
2021/11/13,  09:32:21, 32.7, 33.7
2021/11/13,  09:32:22, 32.6, 33.4
2021/11/13,  09:32:23, 32.7, 33.9
2021/11/13,  09:32:24, 32.7, 33.4
2021/11/13,  09:32:25, 32.7, 33.9
2021/11/13,  09:32:26, 32.8, 33.5
2021/11/13,  09:32:27, 32.6, 33.8
2021/11/13,  09:32:28, 32.7, 33.9
2021/11/13,  09:32:29, 32.6, 33.6
2021/11/13,  09:32:30, 32.7, 33.5
2021/11/13,  09:32:31, 32.6, 33.6
2021/11/13,  09:32:32, 32.7, 33.7
2021/11/13,  09:32:33, 32.7, 33.3
2021/11/13,  09:32:35, 32.5, 33.7
2021/11/13,  09:32:36, 32.6, 33.9
2021/11/13,  09:32:37, 32.6, 33.8
2021/11/13,  09:32:38, 32.5, 33.8
2021/11/13,  09:32:39, 32.5, 33.6
2021/11/13,  09:32:40, 32.6, 33.5
2021/11/13,  09:32:41, 32.6, 33.6
2021/11/13,  09:32:42, 32.6, 33.5
2021/11/13,  09:32:43, 32.5, 33.6
2021/11/13,  09:32:44, 32.6, 33.6
2021/11/13,  09:32:45, 32.6, 34.0
2021/11/13,  09:32:46, 32.6, 33.8
2021/11/13,  09:32:47, 32.6, 33.6
2021/11/13,  09:32:48, 32.5, 33.6
2021/11/13,  09:32:49, 32.6, 33.5
2021/11/13,  09:32:50, 32.6, 33.6
2021/11/13,  09:32:51, 32.6, 33.7
2021/11/13,  09:32:52, 32.6, 33.5
2021/11/13,  09:32:53, 32.6, 33.7
2021/11/13,  09:32:54, 32.7, 33.7
2021/11/13,  09:32:55, 32.6, 33.8
2021/11/13,  09:32:56, 32.5, 33.6
2021/11/13,  09:32:57, 32.6, 33.9
2021/11/13,  09:32:58, 32.6, 33.9
2021/11/13,  09:32:59, 32.6, 33.5
2021/11/13,  09:33:00, 32.6, 33.6
2021/11/13,  09:33:01, 32.5, 33.6
2021/11/13,  09:33:02, 32.6, 33.7
2021/11/13,  09:33:03, 32.7, 33.9
2021/11/13,  09:33:04, 32.5, 33.3
2021/11/13,  09:33:05, 32.6, 33.7
2021/11/13,  09:33:06, 32.6, 33.5
2021/11/13,  09:33:07, 32.6, 33.9
2021/11/13,  09:33:08, 32.7, 33.7
2021/11/13,  09:33:09, 32.6, 33.6
2021/11/13,  09:33:10, 32.6, 33.8
2021/11/13,  09:33:11, 32.6, 33.5
2021/11/13,  09:33:12, 32.6, 33.5
2021/11/13,  09:33:13, 32.6, 33.8
2021/11/13,  09:33:14, 32.6, 33.9
2021/11/13,  09:33:15, 32.6, 33.6
2021/11/13,  09:33:16, 32.7, 33.5
2021/11/13,  09:33:17, 32.6, 33.9
2021/11/13,  09:33:18, 32.6, 33.6
2021/11/13,  09:33:19, 32.6, 33.7
2021/11/13,  09:33:20, 32.6, 33.6
2021/11/13,  09:33:21, 32.6, 34.0
2021/11/13,  09:33:22, 32.5, 33.8
2021/11/13,  09:33:23, 32.6, 33.6
2021/11/13,  09:33:24, 32.7, 33.8
2021/11/13,  09:33:25, 32.6, 33.9
2021/11/13,  09:33:26, 32.6, 33.5
2021/11/13,  09:33:27, 32.6, 33.6
2021/11/13,  09:33:28, 32.7, 33.4
2021/11/13,  09:33:29, 32.6, 33.9
2021/11/13,  09:33:30, 32.6, 33.5
2021/11/13,  09:33:31, 32.6, 33.7
2021/11/13,  09:33:32, 32.6, 33.6
2021/11/13,  09:33:33, 32.7, 33.6
2021/11/13,  09:33:34, 32.7, 33.8
2021/11/13,  09:33:35, 32.7, 33.6
2021/11/13,  09:33:36, 32.7, 33.8
2021/11/13,  09:33:37, 32.7, 33.8
2021/11/13,  09:33:38, 32.7, 33.6
2021/11/13,  09:33:39, 32.8, 33.5
2021/11/13,  09:33:40, 32.7, 33.5
2021/11/13,  09:33:41, 32.8, 34.0
2021/11/13,  09:33:42, 32.8, 33.7
2021/11/13,  09:33:43, 32.7, 33.7
2021/11/13,  09:33:44, 32.8, 33.9
2021/11/13,  09:33:45, 32.8, 33.7
2021/11/13,  09:33:46, 32.7, 33.7
2021/11/13,  09:33:47, 32.7, 33.6
2021/11/13,  09:33:48, 32.8, 33.9
2021/11/13,  09:33:49, 32.7, 33.7
2021/11/13,  09:33:50, 32.8, 33.5
2021/11/13,  09:33:51, 32.8, 33.8
2021/11/13,  09:33:52, 32.8, 33.5
2021/11/13,  09:33:53, 32.7, 33.5
2021/11/13,  09:33:54, 32.8, 33.8
2021/11/13,  09:33:55, 32.7, 33.8
2021/11/13,  09:33:56, 32.8, 33.7
2021/11/13,  09:33:57, 32.7, 33.5
2021/11/13,  09:33:58, 32.7, 33.7
2021/11/13,  09:33:59, 32.8, 33.8
2021/11/13,  09:34:00, 32.8, 33.5
2021/11/13,  09:34:01, 32.8, 33.4
2021/11/13,  09:34:02, 32.7, 33.7
2021/11/13,  09:34:03, 32.8, 33.5
2021/11/13,  09:34:04, 33.0, 33.7
2021/11/13,  09:34:05, 32.7, 33.4
2021/11/13,  09:34:06, 32.8, 33.3
2021/11/13,  09:34:07, 32.8, 33.2
2021/11/13,  09:34:08, 32.9, 33.7
2021/11/13,  09:34:09, 32.9, 34.0
2021/11/13,  09:34:10, 32.7, 33.5
2021/11/13,  09:34:11, 32.8, 33.8
2021/11/13,  09:34:12, 32.8, 33.6
2021/11/13,  09:34:13, 32.7, 33.7
2021/11/13,  09:34:14, 32.7, 33.6
2021/11/13,  09:34:15, 32.7, 33.6
2021/11/13,  09:34:16, 32.7, 33.2
2021/11/13,  09:34:17, 32.8, 33.4
2021/11/13,  09:34:18, 32.8, 33.8
2021/11/13,  09:34:19, 32.8, 33.6
2021/11/13,  09:34:20, 32.8, 33.9
2021/11/13,  09:34:21, 32.8, 33.9
2021/11/13,  09:34:22, 32.7, 33.5
2021/11/13,  09:34:23, 32.8, 33.4
2021/11/13,  09:34:24, 32.8, 33.5
2021/11/13,  09:34:25, 32.9, 33.6
2021/11/13,  09:34:26, 32.9, 33.8
2021/11/13,  09:34:27, 32.8, 33.6
2021/11/13,  09:34:28, 32.8, 33.6
2021/11/13,  09:34:29, 32.6, 33.9
2021/11/13,  09:34:30, 32.8, 33.7
2021/11/13,  09:34:31, 32.7, 33.4
2021/11/13,  09:34:32, 32.7, 33.7
2021/11/13,  09:34:33, 32.6, 33.5
2021/11/13,  09:34:34, 32.8, 34.0
2021/11/13,  09:34:35, 32.9, 33.7
2021/11/13,  09:34:36, 32.7, 33.6
2021/11/13,  09:34:37, 32.8, 33.7
2021/11/13,  09:34:38, 32.8, 33.4
2021/11/13,  09:34:39, 32.9, 33.6
2021/11/13,  09:34:40, 32.8, 33.5
2021/11/13,  09:34:41, 32.8, 33.8
2021/11/13,  09:34:42, 32.8, 33.8
2021/11/13,  09:34:43, 32.8, 33.6
2021/11/13,  09:34:44, 32.7, 33.6
2021/11/13,  09:34:45, 32.8, 33.6
2021/11/13,  09:34:46, 32.7, 33.8
2021/11/13,  09:34:47, 32.7, 33.7
2021/11/13,  09:34:48, 32.7, 34.0
2021/11/13,  09:34:49, 32.8, 33.8
2021/11/13,  09:34:50, 32.7, 33.7
2021/11/13,  09:34:51, 32.8, 33.3
2021/11/13,  09:34:52, 32.6, 33.5
2021/11/13,  09:34:53, 32.7, 33.3
2021/11/13,  09:34:54, 32.7, 33.4
2021/11/13,  09:34:55, 32.8, 33.3
2021/11/13,  09:34:56, 32.7, 33.6
2021/11/13,  09:34:57, 32.6, 33.7
2021/11/13,  09:34:58, 32.6, 33.7
2021/11/13,  09:34:59, 32.8, 33.6
2021/11/13,  09:35:01, 32.6, 33.1
2021/11/13,  09:35:02, 32.8, 33.5
2021/11/13,  09:35:03, 32.9, 33.7
2021/11/13,  09:35:04, 32.7, 33.4
2021/11/13,  09:35:05, 32.8, 33.3
2021/11/13,  09:35:06, 32.7, 33.4
2021/11/13,  09:35:07, 32.8, 33.4
2021/11/13,  09:35:08, 32.8, 33.6
2021/11/13,  09:35:09, 32.8, 33.4
2021/11/13,  09:35:10, 32.7, 33.6
2021/11/13,  09:35:11, 32.9, 33.7
2021/11/13,  09:35:12, 32.8, 33.7
2021/11/13,  09:35:13, 32.8, 33.5
2021/11/13,  09:35:14, 32.8, 33.4
2021/11/13,  09:35:15, 32.6, 33.6
2021/11/13,  09:35:16, 32.8, 33.5
2021/11/13,  09:35:17, 32.7, 33.3
2021/11/13,  09:35:18, 32.8, 33.7
2021/11/13,  09:35:19, 32.7, 33.5
2021/11/13,  09:35:20, 32.8, 33.6
2021/11/13,  09:35:21, 32.8, 33.7
2021/11/13,  09:35:22, 32.7, 33.6
2021/11/13,  09:35:23, 32.9, 33.3
2021/11/13,  09:35:24, 32.8, 33.6
2021/11/13,  09:35:25, 32.8, 33.4
2021/11/13,  09:35:26, 32.8, 33.7
2021/11/13,  09:35:27, 32.7, 34.1
2021/11/13,  09:35:28, 32.9, 33.6
2021/11/13,  09:35:29, 32.8, 33.4
2021/11/13,  09:35:30, 32.9, 33.7
2021/11/13,  09:35:31, 32.8, 33.6
2021/11/13,  09:35:32, 32.8, 33.7
2021/11/13,  09:35:33, 32.8, 33.6
2021/11/13,  09:35:34, 32.8, 33.4
2021/11/13,  09:35:35, 32.8, 33.3
2021/11/13,  09:35:36, 32.8, 33.5
2021/11/13,  09:35:37, 32.8, 33.7
2021/11/13,  09:35:38, 32.8, 33.4
2021/11/13,  09:35:39, 32.8, 33.3
2021/11/13,  09:35:40, 32.8, 33.5
2021/11/13,  09:35:41, 32.9, 33.6
2021/11/13,  09:35:42, 32.8, 33.1
2021/11/13,  09:35:43, 32.8, 33.4
2021/11/13,  09:35:44, 32.8, 33.2
2021/11/13,  09:35:45, 32.8, 33.5
2021/11/13,  09:35:46, 32.7, 33.3
2021/11/13,  09:35:47, 32.8, 33.8
2021/11/13,  09:35:48, 32.8, 33.8
2021/11/13,  09:35:49, 32.8, 33.4
2021/11/13,  09:35:50, 32.8, 33.5
2021/11/13,  09:35:51, 32.8, 33.6
2021/11/13,  09:35:52, 32.7, 33.1
2021/11/13,  09:35:53, 32.7, 33.6
2021/11/13,  09:35:54, 32.7, 33.4
2021/11/13,  09:35:55, 32.7, 33.8
2021/11/13,  09:35:56, 32.7, 33.3
